X[s],"Avanti sensor 2: ACC.X 2",X[s],"Avanti sensor 2: ACC.Y 2",X[s],"Avanti sensor 2: ACC.Z 2",X[s],"Avanti sensor 2: GYRO.X 2",X[s],"Avanti sensor 2: GYRO.Y 2",X[s],"Avanti sensor 2: GYRO.Z 2",X[s],"L RECTUS FEMORIS: EMG 4",X[s],"L BICEPS FEMORIS: EMG 5",X[s],"Avanti sensor 7: ACC.X 7",X[s],"Avanti sensor 7: ACC.Y 7",X[s],"Avanti sensor 7: ACC.Z 7",X[s],"Avanti sensor 7: GYRO.X 7",X[s],"Avanti sensor 7: GYRO.Y 7",X[s],"Avanti sensor 7: GYRO.Z 7",X[s],"R RECTUS FEMORIS: EMG 10",X[s],"R BICEPS FEMORIS: EMG 15"
0.0864,0,0.0864,0,0.0864,0,0.0864,0,0.0864,0,0.0864,0,0.01489655,0,0.01489655,0,0.0864,0,0.0864,0,0.0864,0,0.0864,0,0.0864,0,0.0864,0,0.01489655,0,0.01489655,0
0.0891,0,0.0891,0,0.0891,0,0.0891,0,0.0891,0,0.0891,0,0.01536207,0,0.01536207,0,0.0891,0,0.0891,0,0.0891,0,0.0891,0,0.0891,0,0.0891,0,0.01536207,0,0.01536207,0
0.0918,0,0.0918,0,0.0918,0,0.0918,0,0.0918,0,0.0918,0,0.01582759,0,0.01582759,0,0.0918,0,0.0918,0,0.0918,0,0.0918,0,0.0918,0,0.0918,0,0.01582759,0,0.01582759,0
0.09450001,0.04052734,0.09450001,-0.996582,0.09450001,-0.1464844,0.09450001,-3.353659,0.09450001,2.926829,0.09450001,1.768293,0.0162931,0,0.0162931,0,0.09450001,0,0.09450001,0,0.09450001,0,0.09450001,0,0.09450001,0,0.09450001,0,0.0162931,0,0.0162931,0
0.0972,0.04052734,0.0972,-0.9975586,0.0972,-0.1499023,0.0972,-3.841464,0.0972,3.04878,0.0972,2.134146,0.01675862,0,0.01675862,0,0.0972,0,0.0972,0,0.0972,0,0.0972,0,0.0972,0,0.0972,0,0.01675862,0,0.01675862,0
0.0999,0.03808594,0.0999,-0.9990234,0.0999,-0.1499023,0.0999,-3.353659,0.0999,2.926829,0.0999,2.195122,0.01722414,0,0.01722414,0,0.0999,0,0.0999,0,0.0999,0,0.0999,0,0.0999,0,0.0999,0,0.01722414,0,0.01722414,0
0.1026,0.04345703,0.1026,-0.9985352,0.1026,-0.1474609,0.1026,-3.292683,0.1026,2.865854,0.1026,2.134146,0.01768965,0,0.01768965,0,0.1026,0,0.1026,0,0.1026,0,0.1026,0,0.1026,0,0.1026,0,0.01768965,0,0.01768965,0
0.1053,0.04003906,0.1053,-0.9985352,0.1053,-0.1484375,0.1053,-3.353659,0.1053,2.865854,0.1053,1.95122,0.01815517,0,0.01815517,0,0.1053,0,0.1053,0,0.1053,0,0.1053,0,0.1053,0,0.1053,0,0.01815517,0,0.01815517,0
0.108,0.03564453,0.108,-0.9975586,0.108,-0.1503906,0.108,-3.658537,0.108,3.04878,0.108,2.195122,0.01862069,0,0.01862069,0,0.108,0.09716797,0.108,-1.009277,0.108,-0.04785156,0.108,-1.402439,0.108,3.658537,0.108,1.097561,0.01862069,0,0.01862069,0
0.1107,0.03417969,0.1107,-0.9960938,0.1107,-0.1508789,0.1107,-3.170732,0.1107,2.926829,0.1107,2.256098,0.01908621,0,0.01908621,0,0.1107,0.09960938,0.1107,-1.008301,0.1107,-0.04736328,0.1107,-1.463415,0.1107,3.536585,0.1107,1.097561,0.01908621,0,0.01908621,0
0.1134,0.03613281,0.1134,-0.9956055,0.1134,-0.1489258,0.1134,-3.536585,0.1134,2.865854,0.1134,2.012195,0.01955172,0,0.01955172,0,0.1134,0.1005859,0.1134,-1.009277,0.1134,-0.04785156,0.1134,-1.341463,0.1134,3.841464,0.1134,0.8536586,0.01955172,0,0.01955172,0
0.1161,0.03759766,0.1161,-1.000488,0.1161,-0.1479492,0.1161,-3.597561,0.1161,2.987805,0.1161,2.134146,0.02001724,0,0.02001724,0,0.1161,0.1035156,0.1161,-1.00293,0.1161,-0.04589844,0.1161,-1.280488,0.1161,3.597561,0.1161,1.036585,0.02001724,0,0.02001724,0
0.1188,0.03857422,0.1188,-0.9985352,0.1188,-0.1450195,0.1188,-3.658537,0.1188,2.926829,0.1188,2.134146,0.02048276,0,0.02048276,0,0.1188,0.1020508,0.1188,-1.003906,0.1188,-0.04882813,0.1188,-1.280488,0.1188,3.841464,0.1188,0.9146342,0.02048276,0,0.02048276,0
0.1215,0.03662109,0.1215,-1.001465,0.1215,-0.1484375,0.1215,-3.414634,0.1215,2.804878,0.1215,2.073171,0.02094828,0,0.02094828,0,0.1215,0.1000977,0.1215,-1.006348,0.1215,-0.04785156,0.1215,-1.341463,0.1215,3.719512,0.1215,1.036585,0.02094828,0,0.02094828,0
0.1242,0.03808594,0.1242,-1.000488,0.1242,-0.1523438,0.1242,-3.841464,0.1242,2.926829,0.1242,2.073171,0.02141379,0,0.02141379,0,0.1242,0.09619141,0.1242,-1.004395,0.1242,-0.05029297,0.1242,-1.52439,0.1242,3.47561,0.1242,1.036585,0.02141379,0,0.02141379,0
0.1269,0.04150391,0.1269,-1.000977,0.1269,-0.1499023,0.1269,-3.658537,0.1269,3.04878,0.1269,2.073171,0.02187931,0,0.02187931,0,0.1269,0.09814453,0.1269,-1.006836,0.1269,-0.05126953,0.1269,-1.402439,0.1269,3.597561,0.1269,0.9146342,0.02187931,0,0.02187931,0
0.1296,0.04101563,0.1296,-1.001465,0.1296,-0.152832,0.1296,-3.841464,0.1296,2.987805,0.1296,2.134146,0.02234483,0,0.02234483,0,0.1296,0.09570313,0.1296,-1.008789,0.1296,-0.04638672,0.1296,-1.585366,0.1296,3.658537,0.1296,0.9756098,0.02234483,0,0.02234483,0
0.1323,0.04394531,0.1323,-1.000977,0.1323,-0.1459961,0.1323,-3.719512,0.1323,3.04878,0.1323,2.012195,0.02281034,0,0.02281034,0,0.1323,0.09472656,0.1323,-1.008789,0.1323,-0.04589844,0.1323,-1.402439,0.1323,3.780488,0.1323,0.7317073,0.02281034,0,0.02281034,0
0.135,0.04150391,0.135,-0.9990234,0.135,-0.1484375,0.135,-3.902439,0.135,3.109756,0.135,2.134146,0.02327586,0,0.02327586,0,0.135,0.09326172,0.135,-1.009277,0.135,-0.04833984,0.135,-1.707317,0.135,3.719512,0.135,0.9146342,0.02327586,0,0.02327586,0
0.1377,0.03955078,0.1377,-0.9975586,0.1377,-0.1450195,0.1377,-4.02439,0.1377,2.926829,0.1377,2.073171,0.02374138,0,0.02374138,0,0.1377,0.09667969,0.1377,-1.009277,0.1377,-0.04785156,0.1377,-1.52439,0.1377,3.47561,0.1377,0.9756098,0.02374138,0,0.02374138,0
0.1404,0.03808594,0.1404,-0.9960938,0.1404,-0.1464844,0.1404,-3.963415,0.1404,3.04878,0.1404,2.317073,0.0242069,0,0.0242069,0,0.1404,0.09863281,0.1404,-1.00293,0.1404,-0.04785156,0.1404,-1.829268,0.1404,3.658537,0.1404,0.7926829,0.0242069,0,0.0242069,0
0.1431,0.03564453,0.1431,-0.9956055,0.1431,-0.1484375,0.1431,-4.02439,0.1431,2.926829,0.1431,2.012195,0.02467241,0,0.02467241,0,0.1431,0.09716797,0.1431,-1.006836,0.1431,-0.046875,0.1431,-1.707317,0.1431,3.597561,0.1431,0.9146342,0.02467241,0,0.02467241,0
0.1458,0.03515625,0.1458,-0.9931641,0.1458,-0.1513672,0.1458,-3.841464,0.1458,3.04878,0.1458,2.195122,0.02513793,0,0.02513793,0,0.1458,0.09375,0.1458,-1.008301,0.1458,-0.04785156,0.1458,-1.768293,0.1458,3.597561,0.1458,0.7926829,0.02513793,0,0.02513793,0
0.1485,0.03808594,0.1485,-0.996582,0.1485,-0.1494141,0.1485,-4.02439,0.1485,2.621951,0.1485,2.012195,0.02560345,0,0.02560345,0,0.1485,0.09423828,0.1485,-1.006836,0.1485,-0.04931641,0.1485,-1.463415,0.1485,3.414634,0.1485,1.036585,0.02560345,0,0.02560345,0
0.1512,0.03955078,0.1512,-1.001953,0.1512,-0.1479492,0.1512,-3.902439,0.1512,3.109756,0.1512,2.012195,0.02606896,0,0.02606896,0,0.1512,0.09667969,0.1512,-1.008789,0.1512,-0.04638672,0.1512,-1.707317,0.1512,3.353659,0.1512,1.158537,0.02606896,0,0.02606896,0
0.1539,0.04199219,0.1539,-0.9970703,0.1539,-0.1484375,0.1539,-3.963415,0.1539,3.170732,0.1539,2.317073,0.02653448,0,0.02653448,0,0.1539,0.09814453,0.1539,-1.005859,0.1539,-0.04443359,0.1539,-1.341463,0.1539,3.47561,0.1539,0.9146342,0.02653448,0,0.02653448,0
0.1566,0.04052734,0.1566,-0.996582,0.1566,-0.1484375,0.1566,-4.085366,0.1566,3.170732,0.1566,2.195122,0.027,0,0.027,0,0.1566,0.09912109,0.1566,-1.01123,0.1566,-0.04833984,0.1566,-1.585366,0.1566,3.414634,0.1566,1.036585,0.027,0,0.027,0
0.1593,0.04003906,0.1593,-1.00293,0.1593,-0.1513672,0.1593,-4.02439,0.1593,3.170732,0.1593,2.134146,0.02746552,0,0.02746552,0,0.1593,0.09326172,0.1593,-1.009766,0.1593,-0.04833984,0.1593,-1.646341,0.1593,3.47561,0.1593,0.8536586,0.02746552,0,0.02746552,0
0.162,0.04150391,0.162,-1.003418,0.162,-0.1489258,0.162,-4.085366,0.162,2.926829,0.162,2.073171,0.02793103,0,0.02793103,0,0.162,0.09423828,0.162,-1.006348,0.162,-0.04882813,0.162,-1.829268,0.162,3.292683,0.162,0.8536586,0.02793103,0,0.02793103,0
0.1647,0.04150391,0.1647,-1.001953,0.1647,-0.1523438,0.1647,-3.902439,0.1647,2.926829,0.1647,2.012195,0.02839655,0,0.02839655,0,0.1647,0.09375,0.1647,-1.007324,0.1647,-0.04736328,0.1647,-1.646341,0.1647,3.47561,0.1647,0.7926829,0.02839655,0,0.02839655,0
0.1674,0.03564453,0.1674,-1,0.1674,-0.1523438,0.1674,-4.085366,0.1674,3.109756,0.1674,1.890244,0.02886207,0,0.02886207,0,0.1674,0.09765625,0.1674,-1.004395,0.1674,-0.04736328,0.1674,-1.585366,0.1674,3.353659,0.1674,0.9146342,0.02886207,0,0.02886207,0
0.1701,0.0390625,0.1701,-1,0.1701,-0.1503906,0.1701,-4.02439,0.1701,3.109756,0.1701,1.768293,0.02932759,0,0.02932759,0,0.1701,0.09863281,0.1701,-1.007813,0.1701,-0.05078125,0.1701,-1.585366,0.1701,3.231707,0.1701,1.097561,0.02932759,0,0.02932759,0
0.1728,0.04150391,0.1728,-0.996582,0.1728,-0.1523438,0.1728,-3.597561,0.1728,3.231707,0.1728,1.890244,0.0297931,0,0.0297931,0,0.1728,0.09912109,0.1728,-1.012695,0.1728,-0.05029297,0.1728,-1.707317,0.1728,3.231707,0.1728,0.9756098,0.0297931,0,0.0297931,0
0.1755,0.04052734,0.1755,-0.9951172,0.1755,-0.1499023,0.1755,-3.658537,0.1755,3.170732,0.1755,1.890244,0.03025862,0,0.03025862,0,0.1755,0.09814453,0.1755,-1.009277,0.1755,-0.04882813,0.1755,-1.585366,0.1755,3.292683,0.1755,1.219512,0.03025862,0,0.03025862,0
0.1782,0.0390625,0.1782,-0.9970703,0.1782,-0.1489258,0.1782,-3.658537,0.1782,3.170732,0.1782,2.073171,0.03072414,0,0.03072414,0,0.1782,0.09960938,0.1782,-1.009277,0.1782,-0.04833984,0.1782,-1.646341,0.1782,3.353659,0.1782,0.7926829,0.03072414,0,0.03072414,0
0.1809,0.03564453,0.1809,-0.9975586,0.1809,-0.1464844,0.1809,-3.841464,0.1809,3.109756,0.1809,1.829268,0.03118965,0,0.03118965,0,0.1809,0.1035156,0.1809,-1.009766,0.1809,-0.04785156,0.1809,-1.52439,0.1809,3.231707,0.1809,1.036585,0.03118965,0,0.03118965,0
0.1836,0.0390625,0.1836,-0.9975586,0.1836,-0.1484375,0.1836,-3.780488,0.1836,3.109756,0.1836,1.707317,0.03165517,0,0.03165517,0,0.1836,0.1030273,0.1836,-1.007324,0.1836,-0.04736328,0.1836,-1.52439,0.1836,3.231707,0.1836,1.158537,0.03165517,0,0.03165517,0
0.1863,0.03417969,0.1863,-0.9946289,0.1863,-0.1542969,0.1863,-3.841464,0.1863,3.04878,0.1863,2.073171,0.03212069,0,0.03212069,0,0.1863,0.1000977,0.1863,-1.008789,0.1863,-0.046875,0.1863,-1.402439,0.1863,3.170732,0.1863,0.9756098,0.03212069,0,0.03212069,0
0.189,0.03759766,0.189,-0.9956055,0.189,-0.1533203,0.189,-3.780488,0.189,2.926829,0.189,2.073171,0.03258621,0,0.03258621,0,0.189,0.1030273,0.189,-1.006348,0.189,-0.04785156,0.189,-1.341463,0.189,3.536585,0.189,1.036585,0.03258621,0,0.03258621,0
0.1917,0.03564453,0.1917,-0.9990234,0.1917,-0.1499023,0.1917,-4.146341,0.1917,3.170732,0.1917,1.890244,0.03305172,0,0.03305172,0,0.1917,0.09667969,0.1917,-1.009766,0.1917,-0.04296875,0.1917,-1.402439,0.1917,3.597561,0.1917,1.097561,0.03305172,0,0.03305172,0
0.1944,0.03808594,0.1944,-0.9975586,0.1944,-0.1484375,0.1944,-4.02439,0.1944,3.109756,0.1944,2.073171,0.03351724,0,0.03351724,0,0.1944,0.09912109,0.1944,-1.011719,0.1944,-0.04492188,0.1944,-1.341463,0.1944,3.292683,0.1944,1.158537,0.03351724,0,0.03351724,0
0.1971,0.0390625,0.1971,-0.9980469,0.1971,-0.1499023,0.1971,-4.207317,0.1971,3.292683,0.1971,2.012195,0.03398276,0,0.03398276,0,0.1971,0.1015625,0.1971,-1.010742,0.1971,-0.04785156,0.1971,-1.219512,0.1971,3.536585,0.1971,0.9756098,0.03398276,0,0.03398276,0
0.1998,0.03759766,0.1998,-1,0.1998,-0.1503906,0.1998,-4.390244,0.1998,3.658537,0.1998,1.95122,0.03444827,0,0.03444827,0,0.1998,0.1000977,0.1998,-1.009277,0.1998,-0.04638672,0.1998,-1.097561,0.1998,3.597561,0.1998,0.9146342,0.03444827,0,0.03444827,0
0.2025,0.04101563,0.2025,-0.9970703,0.2025,-0.1503906,0.2025,-4.085366,0.2025,3.292683,0.2025,1.829268,0.03491379,0,0.03491379,0,0.2025,0.1044922,0.2025,-1.012695,0.2025,-0.04882813,0.2025,-0.9146342,0.2025,3.597561,0.2025,1.158537,0.03491379,0,0.03491379,0
0.2052,0.03857422,0.2052,-0.9985352,0.2052,-0.1552734,0.2052,-3.841464,0.2052,3.536585,0.2052,1.707317,0.03537931,0,0.03537931,0,0.2052,0.1044922,0.2052,-1.010742,0.2052,-0.04785156,0.2052,-0.9756098,0.2052,3.47561,0.2052,0.7926829,0.03537931,0,0.03537931,0
0.2079,0.03710938,0.2079,-1,0.2079,-0.1494141,0.2079,-4.085366,0.2079,3.536585,0.2079,2.012195,0.03584483,0,0.03584483,0,0.2079,0.1044922,0.2079,-1.010254,0.2079,-0.04980469,0.2079,-0.9756098,0.2079,3.536585,0.2079,1.097561,0.03584483,0,0.03584483,0
0.2106,0.03662109,0.2106,-1.000488,0.2106,-0.1430664,0.2106,-3.902439,0.2106,3.536585,0.2106,2.134146,0.03631034,0,0.03631034,0,0.2106,0.09863281,0.2106,-1.005859,0.2106,-0.046875,0.2106,-0.9756098,0.2106,3.780488,0.2106,1.158537,0.03631034,0,0.03631034,0
0.2133,0.04101563,0.2133,-1.000488,0.2133,-0.1464844,0.2133,-3.719512,0.2133,3.597561,0.2133,2.134146,0.03677586,0,0.03677586,0,0.2133,0.1005859,0.2133,-1.006348,0.2133,-0.04443359,0.2133,-0.9146342,0.2133,4.02439,0.2133,1.280488,0.03677586,0,0.03677586,0
0.216,0.03759766,0.216,-1.001953,0.216,-0.1474609,0.216,-3.719512,0.216,3.597561,0.216,1.890244,0.03724138,0,0.03724138,0,0.216,0.1035156,0.216,-1,0.216,-0.04541016,0.216,-1.158537,0.216,3.841464,0.216,1.219512,0.03724138,0,0.03724138,0
0.2187,0.0390625,0.2187,-1.003906,0.2187,-0.1459961,0.2187,-3.719512,0.2187,3.231707,0.2187,2.012195,0.0377069,0,0.0377069,0,0.2187,0.1010742,0.2187,-1.004883,0.2187,-0.046875,0.2187,-1.158537,0.2187,3.963415,0.2187,0.9756098,0.0377069,0,0.0377069,0
0.2214,0.04052734,0.2214,-1.001953,0.2214,-0.1450195,0.2214,-3.902439,0.2214,3.231707,0.2214,2.012195,0.03817241,0,0.03817241,0,0.2214,0.09716797,0.2214,-1.007324,0.2214,-0.04589844,0.2214,-1.158537,0.2214,3.719512,0.2214,0.7317073,0.03817241,0,0.03817241,0
0.2241,0.0390625,0.2241,-1.000977,0.2241,-0.1474609,0.2241,-4.02439,0.2241,3.353659,0.2241,1.95122,0.03863793,0,0.03863793,0,0.2241,0.09570313,0.2241,-1.009277,0.2241,-0.04785156,0.2241,-1.402439,0.2241,3.780488,0.2241,0.8536586,0.03863793,0,0.03863793,0
0.2268,0.03759766,0.2268,-1.001953,0.2268,-0.1484375,0.2268,-3.780488,0.2268,3.109756,0.2268,2.134146,0.03910345,0,0.03910345,0,0.2268,0.09375,0.2268,-1.015625,0.2268,-0.05175781,0.2268,-1.341463,0.2268,3.719512,0.2268,0.7926829,0.03910345,0,0.03910345,0
0.2295,0.03759766,0.2295,-1.001953,0.2295,-0.1474609,0.2295,-3.780488,0.2295,3.04878,0.2295,1.95122,0.03956896,0,0.03956896,0,0.2295,0.09667969,0.2295,-1.011719,0.2295,-0.05029297,0.2295,-1.829268,0.2295,3.597561,0.2295,0.7926829,0.03956896,0,0.03956896,0
0.2322,0.03466797,0.2322,-1.003418,0.2322,-0.1489258,0.2322,-3.902439,0.2322,3.04878,0.2322,2.317073,0.04003448,0,0.04003448,0,0.2322,0.09472656,0.2322,-1.010254,0.2322,-0.04785156,0.2322,-1.52439,0.2322,3.353659,0.2322,0.9146342,0.04003448,0,0.04003448,0
0.2349,0.03613281,0.2349,-1.003418,0.2349,-0.1479492,0.2349,-3.902439,0.2349,2.865854,0.2349,2.195122,0.0405,0,0.0405,0,0.2349,0.09521484,0.2349,-1.007813,0.2349,-0.04882813,0.2349,-1.463415,0.2349,3.719512,0.2349,0.9756098,0.0405,0,0.0405,0
0.2376,0.03564453,0.2376,-1.004395,0.2376,-0.1484375,0.2376,-4.268293,0.2376,2.926829,0.2376,2.439024,0.04096552,0,0.04096552,0,0.2376,0.1020508,0.2376,-1.007813,0.2376,-0.04931641,0.2376,-1.52439,0.2376,3.597561,0.2376,0.9756098,0.04096552,0,0.04096552,0
0.2403,0.03759766,0.2403,-1.002441,0.2403,-0.1503906,0.2403,-4.146341,0.2403,2.987805,0.2403,2.5,0.04143103,0,0.04143103,0,0.2403,0.09912109,0.2403,-1.013672,0.2403,-0.05029297,0.2403,-1.280488,0.2403,3.719512,0.2403,0.8536586,0.04143103,0,0.04143103,0
0.243,0.03271484,0.243,-1.001465,0.243,-0.1469727,0.243,-3.963415,0.243,2.865854,0.243,2.012195,0.04189655,0,0.04189655,0,0.243,0.09375,0.243,-1.012207,0.243,-0.05078125,0.243,-1.219512,0.243,3.841464,0.243,0.8536586,0.04189655,0,0.04189655,0
0.2457,0.03857422,0.2457,-0.9990234,0.2457,-0.1464844,0.2457,-3.841464,0.2457,2.621951,0.2457,2.317073,0.04236207,0,0.04236207,0,0.2457,0.09472656,0.2457,-1.013184,0.2457,-0.04931641,0.2457,-1.707317,0.2457,3.780488,0.2457,0.8536586,0.04236207,0,0.04236207,0
