X[s],"Avanti sensor 2: ACC.X 2",X[s],"Avanti sensor 2: ACC.Y 2",X[s],"Avanti sensor 2: ACC.Z 2",X[s],"Avanti sensor 2: GYRO.X 2",X[s],"Avanti sensor 2: GYRO.Y 2",X[s],"Avanti sensor 2: GYRO.Z 2",X[s],"L RECTUS FEMORIS: EMG 4",X[s],"L BICEPS FEMORIS: EMG 5",X[s],"Avanti sensor 7: ACC.X 7",X[s],"Avanti sensor 7: ACC.Y 7",X[s],"Avanti sensor 7: ACC.Z 7",X[s],"Avanti sensor 7: GYRO.X 7",X[s],"Avanti sensor 7: GYRO.Y 7",X[s],"Avanti sensor 7: GYRO.Z 7",X[s],"R RECTUS FEMORIS: EMG 10",X[s],"R BICEPS FEMORIS: EMG 15"
0.0864,0,0.0864,0,0.0864,0,0.0864,0,0.0864,0,0.0864,0,0.01489655,0,0.01489655,0,0.0864,0,0.0864,0,0.0864,0,0.0864,0,0.0864,0,0.0864,0,0.01489655,0,0.01489655,0
0.0891,0,0.0891,0,0.0891,0,0.0891,0,0.0891,0,0.0891,0,0.01536207,0,0.01536207,0,0.0891,0,0.0891,0,0.0891,0,0.0891,0,0.0891,0,0.0891,0,0.01536207,0,0.01536207,0
0.0918,0,0.0918,0,0.0918,0,0.0918,0,0.0918,0,0.0918,0,0.01582759,0,0.01582759,0,0.0918,0,0.0918,0,0.0918,0,0.0918,0,0.0918,0,0.0918,0,0.01582759,0,0.01582759,0
0.09450001,0,0.09450001,0,0.09450001,0,0.09450001,0,0.09450001,0,0.09450001,0,0.0162931,0,0.0162931,0,0.09450001,0,0.09450001,0,0.09450001,0,0.09450001,0,0.09450001,0,0.09450001,0,0.0162931,0,0.0162931,0
0.0972,0,0.0972,0,0.0972,0,0.0972,0,0.0972,0,0.0972,0,0.01675862,0,0.01675862,0,0.0972,0,0.0972,0,0.0972,0,0.0972,0,0.0972,0,0.0972,0,0.01675862,0,0.01675862,0
0.0999,0,0.0999,0,0.0999,0,0.0999,0,0.0999,0,0.0999,0,0.01722414,0,0.01722414,0,0.0999,0,0.0999,0,0.0999,0,0.0999,0,0.0999,0,0.0999,0,0.01722414,0,0.01722414,0
0.1026,0,0.1026,0,0.1026,0,0.1026,0,0.1026,0,0.1026,0,0.01768965,0,0.01768965,0,0.1026,0,0.1026,0,0.1026,0,0.1026,0,0.1026,0,0.1026,0,0.01768965,0,0.01768965,0
0.1053,0,0.1053,0,0.1053,0,0.1053,0,0.1053,0,0.1053,0,0.01815517,0,0.01815517,0,0.1053,0,0.1053,0,0.1053,0,0.1053,0,0.1053,0,0.1053,0,0.01815517,0,0.01815517,0
0.108,0.262207,0.108,-0.9638672,0.108,-0.168457,0.108,-0.2439024,0.108,6.585366,0.108,2.256098,0.01862069,0,0.01862069,0,0.108,-0.03320313,0.108,-0.9970703,0.108,-0.2045898,0.108,0.4268293,0.108,3.841464,0.108,1.341463,0.01862069,0,0.01862069,0
0.1107,0.2636719,0.1107,-0.9624023,0.1107,-0.1704102,0.1107,0,0.1107,6.52439,0.1107,2.256098,0.01908621,0,0.01908621,0,0.1107,-0.03710938,0.1107,-0.9970703,0.1107,-0.2036133,0.1107,0.2439024,0.1107,3.597561,0.1107,1.402439,0.01908621,0,0.01908621,0
0.1134,0.2675781,0.1134,-0.9599609,0.1134,-0.1757813,0.1134,-0.4268293,0.1134,6.402439,0.1134,2.073171,0.01955172,0,0.01955172,0,0.1134,-0.03076172,0.1134,-0.9995117,0.1134,-0.2006836,0.1134,0.2439024,0.1134,3.414634,0.1134,1.585366,0.01955172,0,0.01955172,0
0.1161,0.2626953,0.1161,-0.9619141,0.1161,-0.1772461,0.1161,-0.4878049,0.1161,6.158537,0.1161,1.829268,0.02001724,0,0.02001724,0,0.1161,-0.02929688,0.1161,-1,0.1161,-0.2016602,0.1161,0.4878049,0.1161,3.292683,0.1161,1.219512,0.02001724,0,0.02001724,0
0.1188,0.2636719,0.1188,-0.9614258,0.1188,-0.1801758,0.1188,-0.7317073,0.1188,6.158537,0.1188,1.890244,0.02048276,0,0.02048276,0,0.1188,-0.03173828,0.1188,-1.00293,0.1188,-0.1953125,0.1188,0.4878049,0.1188,3.04878,0.1188,1.402439,0.02048276,0,0.02048276,0
0.1215,0.2641602,0.1215,-0.9614258,0.1215,-0.175293,0.1215,-0.9756098,0.1215,6.097561,0.1215,2.073171,0.02094828,0,0.02094828,0,0.1215,-0.03027344,0.1215,-1.009766,0.1215,-0.1987305,0.1215,0.7317073,0.1215,2.804878,0.1215,1.341463,0.02094828,0,0.02094828,0
0.1242,0.2612305,0.1242,-0.9599609,0.1242,-0.175293,0.1242,-0.8536586,0.1242,5.853659,0.1242,1.768293,0.02141379,0,0.02141379,0,0.1242,-0.03222656,0.1242,-1.007324,0.1242,-0.1967773,0.1242,0.9146342,0.1242,2.621951,0.1242,1.158537,0.02141379,0,0.02141379,0
0.1269,0.2646484,0.1269,-0.9624023,0.1269,-0.1796875,0.1269,-1.158537,0.1269,5.426829,0.1269,1.829268,0.02187931,0,0.02187931,0,0.1269,-0.04248047,0.1269,-1.018066,0.1269,-0.1943359,0.1269,0.6707317,0.1269,2.5,0.1269,1.341463,0.02187931,0,0.02187931,0
0.1296,0.2646484,0.1296,-0.9624023,0.1296,-0.1791992,0.1296,-1.158537,0.1296,5.365854,0.1296,1.890244,0.02234483,0,0.02234483,0,0.1296,-0.03222656,0.1296,-1.007813,0.1296,-0.1962891,0.1296,1.158537,0.1296,1.95122,0.1296,1.158537,0.02234483,0,0.02234483,0
0.1323,0.2670898,0.1323,-0.9614258,0.1323,-0.1791992,0.1323,-1.280488,0.1323,5.182927,0.1323,1.646341,0.02281034,0,0.02281034,0,0.1323,-0.02685547,0.1323,-0.9975586,0.1323,-0.1982422,0.1323,1.341463,0.1323,1.402439,0.1323,1.036585,0.02281034,0,0.02281034,0
0.135,0.269043,0.135,-0.9609375,0.135,-0.1777344,0.135,-1.219512,0.135,4.756098,0.135,1.646341,0.02327586,0,0.02327586,0,0.135,-0.02685547,0.135,-0.9970703,0.135,-0.2036133,0.135,0.9146342,0.135,1.463415,0.135,0.9756098,0.02327586,0,0.02327586,0
0.1377,0.2700195,0.1377,-0.9594727,0.1377,-0.1806641,0.1377,-1.52439,0.1377,4.939024,0.1377,1.52439,0.02374138,0,0.02374138,0,0.1377,-0.02734375,0.1377,-0.9995117,0.1377,-0.2099609,0.1377,0.6097561,0.1377,1.52439,0.1377,0.9756098,0.02374138,0,0.02374138,0
0.1404,0.2724609,0.1404,-0.9580078,0.1404,-0.1782227,0.1404,-1.829268,0.1404,4.878049,0.1404,1.158537,0.0242069,0,0.0242069,0,0.1404,-0.03222656,0.1404,-0.9951172,0.1404,-0.2104492,0.1404,0.6097561,0.1404,1.829268,0.1404,1.036585,0.0242069,0,0.0242069,0
0.1431,0.269043,0.1431,-0.9580078,0.1431,-0.1801758,0.1431,-2.073171,0.1431,4.817073,0.1431,1.463415,0.02467241,0,0.02467241,0,0.1431,-0.02929688,0.1431,-1.000977,0.1431,-0.2060547,0.1431,0.6097561,0.1431,1.890244,0.1431,1.280488,0.02467241,0,0.02467241,0
0.1458,0.2680664,0.1458,-0.9594727,0.1458,-0.1762695,0.1458,-2.134146,0.1458,4.512195,0.1458,1.463415,0.02513793,0,0.02513793,0,0.1458,-0.03027344,0.1458,-0.9985352,0.1458,-0.2055664,0.1458,0.7317073,0.1458,2.195122,0.1458,1.219512,0.02513793,0,0.02513793,0
0.1485,0.2700195,0.1485,-0.9555664,0.1485,-0.1801758,0.1485,-2.134146,0.1485,4.146341,0.1485,1.341463,0.02560345,0,0.02560345,0,0.1485,-0.02880859,0.1485,-0.9931641,0.1485,-0.2099609,0.1485,0.5487805,0.1485,2.256098,0.1485,1.158537,0.02560345,0,0.02560345,0
0.1512,0.2675781,0.1512,-0.9555664,0.1512,-0.1801758,0.1512,-2.195122,0.1512,4.146341,0.1512,1.158537,0.02606896,0,0.02606896,0,0.1512,-0.03271484,0.1512,-0.9912109,0.1512,-0.2114258,0.1512,0.7317073,0.1512,2.195122,0.1512,1.280488,0.02606896,0,0.02606896,0
0.1539,0.269043,0.1539,-0.9560547,0.1539,-0.1772461,0.1539,-2.317073,0.1539,3.719512,0.1539,0.9756098,0.02653448,0,0.02653448,0,0.1539,-0.02685547,0.1539,-0.9902344,0.1539,-0.2163086,0.1539,0.9146342,0.1539,2.256098,0.1539,0.9146342,0.02653448,0,0.02653448,0
0.1566,0.2626953,0.1566,-0.956543,0.1566,-0.1757813,0.1566,-2.317073,0.1566,3.597561,0.1566,1.036585,0.027,0,0.027,0,0.1566,-0.02880859,0.1566,-0.9902344,0.1566,-0.2177734,0.1566,1.158537,0.1566,1.890244,0.1566,1.158537,0.027,0,0.027,0
0.1593,0.2617188,0.1593,-0.9599609,0.1593,-0.1738281,0.1593,-2.560976,0.1593,3.47561,0.1593,0.9756098,0.02746552,0,0.02746552,0,0.1593,-0.02392578,0.1593,-0.9916992,0.1593,-0.2084961,0.1593,1.158537,0.1593,2.012195,0.1593,1.219512,0.02746552,0,0.02746552,0
0.162,0.2646484,0.162,-0.9575195,0.162,-0.1655273,0.162,-2.195122,0.162,3.47561,0.162,1.097561,0.02793103,0,0.02793103,0,0.162,-0.02490234,0.162,-0.9907227,0.162,-0.2099609,0.162,1.52439,0.162,2.012195,0.162,0.9756098,0.02793103,0,0.02793103,0
0.1647,0.2607422,0.1647,-0.956543,0.1647,-0.1650391,0.1647,-2.134146,0.1647,3.47561,0.1647,1.341463,0.02839655,0,0.02839655,0,0.1647,-0.02636719,0.1647,-0.996582,0.1647,-0.2080078,0.1647,1.829268,0.1647,2.134146,0.1647,1.341463,0.02839655,0,0.02839655,0
0.1674,0.2607422,0.1674,-0.9589844,0.1674,-0.1689453,0.1674,-2.012195,0.1674,3.109756,0.1674,1.646341,0.02886207,0,0.02886207,0,0.1674,-0.02832031,0.1674,-0.9887695,0.1674,-0.206543,0.1674,1.585366,0.1674,1.890244,0.1674,1.341463,0.02886207,0,0.02886207,0
0.1701,0.2612305,0.1701,-0.9609375,0.1701,-0.1699219,0.1701,-2.073171,0.1701,3.04878,0.1701,1.463415,0.02932759,0,0.02932759,0,0.1701,-0.02929688,0.1701,-0.9848633,0.1701,-0.2128906,0.1701,1.402439,0.1701,2.012195,0.1701,0.9146342,0.02932759,0,0.02932759,0
0.1728,0.2641602,0.1728,-0.9682617,0.1728,-0.1728516,0.1728,-2.134146,0.1728,2.621951,0.1728,1.52439,0.0297931,0,0.0297931,0,0.1728,-0.02685547,0.1728,-0.9936523,0.1728,-0.2133789,0.1728,1.341463,0.1728,1.890244,0.1728,1.097561,0.0297931,0,0.0297931,0
0.1755,0.2646484,0.1755,-0.9667969,0.1755,-0.1723633,0.1755,-1.95122,0.1755,2.317073,0.1755,1.463415,0.03025862,0,0.03025862,0,0.1755,-0.02734375,0.1755,-0.996582,0.1755,-0.2109375,0.1755,1.219512,0.1755,1.707317,0.1755,0.8536586,0.03025862,0,0.03025862,0
0.1782,0.2631836,0.1782,-0.9692383,0.1782,-0.1728516,0.1782,-2.012195,0.1782,2.195122,0.1782,1.585366,0.03072414,0,0.03072414,0,0.1782,-0.02587891,0.1782,-0.9995117,0.1782,-0.2104492,0.1782,1.585366,0.1782,1.52439,0.1782,1.158537,0.03072414,0,0.03072414,0
0.1809,0.2626953,0.1809,-0.9731445,0.1809,-0.1743164,0.1809,-1.52439,0.1809,2.5,0.1809,1.402439,0.03118965,0,0.03118965,0,0.1809,-0.02587891,0.1809,-0.9995117,0.1809,-0.2128906,0.1809,1.280488,0.1809,1.280488,0.1809,1.219512,0.03118965,0,0.03118965,0
0.1836,0.2602539,0.1836,-0.9726563,0.1836,-0.1777344,0.1836,-1.707317,0.1836,2.317073,0.1836,1.585366,0.03165517,0,0.03165517,0,0.1836,-0.02685547,0.1836,-1.005371,0.1836,-0.206543,0.1836,0.9756098,0.1836,1.158537,0.1836,0.7926829,0.03165517,0,0.03165517,0
0.1863,0.2626953,0.1863,-0.9702148,0.1863,-0.175293,0.1863,-1.646341,0.1863,2.256098,0.1863,1.585366,0.03212069,0,0.03212069,0,0.1863,-0.02685547,0.1863,-1.003906,0.1863,-0.2060547,0.1863,0.7926829,0.1863,0.8536586,0.1863,0.6097561,0.03212069,0,0.03212069,0
0.189,0.2602539,0.189,-0.9711914,0.189,-0.1772461,0.189,-1.585366,0.189,2.195122,0.189,1.829268,0.03258621,0,0.03258621,0,0.189,-0.02734375,0.189,-0.9995117,0.189,-0.2041016,0.189,0.9756098,0.189,1.341463,0.189,0.5487805,0.03258621,0,0.03258621,0
0.1917,0.2543945,0.1917,-0.9746094,0.1917,-0.1743164,0.1917,-1.52439,0.1917,2.195122,0.1917,1.829268,0.03305172,0,0.03305172,0,0.1917,-0.03417969,0.1917,-0.9975586,0.1917,-0.203125,0.1917,0.7317073,0.1917,1.158537,0.1917,0.1829268,0.03305172,0,0.03305172,0
0.1944,0.2558594,0.1944,-0.9770508,0.1944,-0.1772461,0.1944,-1.768293,0.1944,2.256098,0.1944,1.768293,0.03351724,0,0.03351724,0,0.1944,-0.03710938,0.1944,-1.000977,0.1944,-0.2041016,0.1944,0.5487805,0.1944,1.280488,0.1944,0.3048781,0.03351724,0,0.03351724,0
0.1971,0.2563477,0.1971,-0.9736328,0.1971,-0.1704102,0.1971,-1.52439,0.1971,2.256098,0.1971,1.646341,0.03398276,0,0.03398276,0,0.1971,-0.03613281,0.1971,-1.00293,0.1971,-0.2041016,0.1971,0.3658537,0.1971,1.158537,0.1971,0,0.03398276,0,0.03398276,0
0.1998,0.2543945,0.1998,-0.9711914,0.1998,-0.1689453,0.1998,-1.341463,0.1998,2.195122,0.1998,1.463415,0.03444827,0,0.03444827,0,0.1998,-0.03613281,0.1998,-1.001953,0.1998,-0.2050781,0.1998,-0.06097561,0.1998,0.7317073,0.1998,0.1219512,0.03444827,0,0.03444827,0
0.2025,0.2553711,0.2025,-0.9702148,0.2025,-0.1689453,0.2025,-1.158537,0.2025,2.5,0.2025,1.707317,0.03491379,0,0.03491379,0,0.2025,-0.03955078,0.2025,-1.003418,0.2025,-0.2021484,0.2025,-0.1829268,0.2025,0.4268293,0.2025,0.4268293,0.03491379,0,0.03491379,0
0.2052,0.253418,0.2052,-0.9711914,0.2052,-0.1713867,0.2052,-1.158537,0.2052,2.439024,0.2052,1.585366,0.03537931,0,0.03537931,0,0.2052,-0.03759766,0.2052,-1.005371,0.2052,-0.2011719,0.2052,0.1219512,0.2052,0.4268293,0.2052,0.3658537,0.03537931,0,0.03537931,0
0.2079,0.2573242,0.2079,-0.9663086,0.2079,-0.1679688,0.2079,-1.097561,0.2079,2.621951,0.2079,1.097561,0.03584483,0,0.03584483,0,0.2079,-0.03808594,0.2079,-1.003906,0.2079,-0.2055664,0.2079,0.1829268,0.2079,0.6097561,0.2079,0.4878049,0.03584483,0,0.03584483,0
0.2106,0.2607422,0.2106,-0.9633789,0.2106,-0.1606445,0.2106,-1.402439,0.2106,2.621951,0.2106,1.097561,0.03631034,0,0.03631034,0,0.2106,-0.03808594,0.2106,-0.9985352,0.2106,-0.206543,0.2106,-0.1219512,0.2106,0.7317073,0.2106,0.4268293,0.03631034,0,0.03631034,0
0.2133,0.2592773,0.2133,-0.9663086,0.2133,-0.1630859,0.2133,-1.280488,0.2133,2.682927,0.2133,1.097561,0.03677586,0,0.03677586,0,0.2133,-0.03613281,0.2133,-0.9970703,0.2133,-0.2055664,0.2133,-0.3048781,0.2133,0.8536586,0.2133,0.4878049,0.03677586,0,0.03677586,0
0.216,0.2597656,0.216,-0.9677734,0.216,-0.159668,0.216,-1.52439,0.216,2.378049,0.216,0.8536586,0.03724138,0,0.03724138,0,0.216,-0.03466797,0.216,-0.9931641,0.216,-0.2045898,0.216,-0.06097561,0.216,0.9756098,0.216,0.3658537,0.03724138,0,0.03724138,0
0.2187,0.2602539,0.2187,-0.9633789,0.2187,-0.1601563,0.2187,-1.585366,0.2187,2.439024,0.2187,0.8536586,0.0377069,0,0.0377069,0,0.2187,-0.03564453,0.2187,-0.9936523,0.2187,-0.2089844,0.2187,-0.1219512,0.2187,0.7926829,0.2187,0.1829268,0.0377069,0,0.0377069,0
0.2214,0.262207,0.2214,-0.9633789,0.2214,-0.1567383,0.2214,-1.585366,0.2214,2.256098,0.2214,0.7926829,0.03817241,0,0.03817241,0,0.2214,-0.03417969,0.2214,-0.9931641,0.2214,-0.2124023,0.2214,-0.2439024,0.2214,0.3658537,0.2214,0.4878049,0.03817241,0,0.03817241,0
0.2241,0.2626953,0.2241,-0.9619141,0.2241,-0.1601563,0.2241,-1.829268,0.2241,2.195122,0.2241,0.6707317,0.03863793,0,0.03863793,0,0.2241,-0.03515625,0.2241,-0.9951172,0.2241,-0.2138672,0.2241,-0.3658537,0.2241,0.3658537,0.2241,0.3658537,0.03863793,0,0.03863793,0
0.2268,0.2578125,0.2268,-0.9550781,0.2268,-0.1625977,0.2268,-2.5,0.2268,1.890244,0.2268,0.4268293,0.03910345,0,0.03910345,0,0.2268,-0.02978516,0.2268,-0.9941406,0.2268,-0.2119141,0.2268,-0.06097561,0.2268,0.1219512,0.2268,0.3658537,0.03910345,0,0.03910345,0
0.2295,0.2597656,0.2295,-0.9575195,0.2295,-0.1586914,0.2295,-2.439024,0.2295,1.890244,0.2295,0.3658537,0.03956896,0,0.03956896,0,0.2295,-0.03076172,0.2295,-0.9970703,0.2295,-0.2075195,0.2295,-0.06097561,0.2295,-0.1829268,0.2295,0.4878049,0.03956896,0,0.03956896,0
0.2322,0.2631836,0.2322,-0.9628906,0.2322,-0.1665039,0.2322,-2.378049,0.2322,1.52439,0.2322,0.1829268,0.04003448,0,0.04003448,0,0.2322,-0.02685547,0.2322,-0.996582,0.2322,-0.2094727,0.2322,0.3658537,0.2322,-0.6707317,0.2322,0.5487805,0.04003448,0,0.04003448,0
0.2349,0.2651367,0.2349,-0.9658203,0.2349,-0.1621094,0.2349,-2.378049,0.2349,1.097561,0.2349,0.4268293,0.0405,0,0.0405,0,0.2349,-0.02783203,0.2349,-0.9941406,0.2349,-0.203125,0.2349,0.1219512,0.2349,-0.7317073,0.2349,0.5487805,0.0405,0,0.0405,0
0.2376,0.2641602,0.2376,-0.9614258,0.2376,-0.1625977,0.2376,-2.439024,0.2376,0.9146342,0.2376,0.6097561,0.04096552,0,0.04096552,0,0.2376,-0.02294922,0.2376,-0.9931641,0.2376,-0.2055664,0.2376,0.06097561,0.2376,-1.158537,0.2376,0.3048781,0.04096552,0,0.04096552,0
0.2403,0.2670898,0.2403,-0.965332,0.2403,-0.1572266,0.2403,-2.5,0.2403,0.9756098,0.2403,0.1829268,0.04143103,0,0.04143103,0,0.2403,-0.01953125,0.2403,-0.9956055,0.2403,-0.2055664,0.2403,0.2439024,0.2403,-1.097561,0.2403,0.3048781,0.04143103,0,0.04143103,0
0.243,0.2675781,0.243,-0.9667969,0.243,-0.1538086,0.243,-2.317073,0.243,0.9146342,0.243,0.06097561,0.04189655,0,0.04189655,0,0.243,-0.02001953,0.243,-0.9990234,0.243,-0.2089844,0.243,-0.1829268,0.243,-1.219512,0.243,0.6707317,0.04189655,0,0.04189655,0
0.2457,0.2641602,0.2457,-0.9619141,0.2457,-0.1523438,0.2457,-2.195122,0.2457,1.280488,0.2457,0.2439024,0.04236207,0,0.04236207,0,0.2457,-0.01904297,0.2457,-0.996582,0.2457,-0.2089844,0.2457,0.06097561,0.2457,-1.463415,0.2457,0.4878049,0.04236207,0,0.04236207,0
