time,fp_l_force_x,fp_l_force_y,fp_l_force_z,fp_l_cop_x,fp_l_cop_y,fp_l_cop_z,fp_r_force_x,fp_r_force_y,fp_r_force_z,fp_r_cop_x,fp_r_cop_y,fp_r_cop_z
49.24,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
49.245,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
49.25,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
49.255,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
49.26,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
49.265,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
49.27,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
49.275,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
49.28,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
49.285,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
49.29,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
49.295,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
49.3,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
49.305,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
49.31,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
49.315,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
49.32,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
49.325,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
49.33,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
49.335,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
49.34,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
49.345,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
49.35,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
