time,fp_l_force_x,fp_l_force_y,fp_l_force_z,fp_l_cop_x,fp_l_cop_y,fp_l_cop_z,fp_r_force_x,fp_r_force_y,fp_r_force_z,fp_r_cop_x,fp_r_cop_y,fp_r_cop_z
78.83,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
78.835,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
78.84,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
78.845,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
78.85,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
78.855,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
78.86,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
78.865,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
78.87,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
78.875,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
78.88,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
78.885,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
78.89,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
78.895,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
78.9,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
78.905,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
78.91,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
78.915,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
78.92,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
78.925,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
78.93,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
78.935,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
78.94,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
78.945,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
78.95,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
78.955,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
78.96,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
78.965,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
