time,fp_l_force_x,fp_l_force_y,fp_l_force_z,fp_l_cop_x,fp_l_cop_y,fp_l_cop_z,fp_r_force_x,fp_r_force_y,fp_r_force_z,fp_r_cop_x,fp_r_cop_y,fp_r_cop_z
108.345,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
108.35,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
108.355,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
108.36,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
108.365,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
108.37,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
108.375,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
108.38,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
108.385,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
108.39,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
108.395,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
108.4,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
108.405,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
108.41,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
108.415,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
108.42,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
108.425,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
108.43,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
108.435,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
108.44,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
108.445,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
108.45,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
108.455,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
108.46,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
108.465,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
108.47,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
108.475,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
108.48,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
108.485,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
108.49,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
108.495,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
108.5,-3.86751,30.30811,-13.52924,-5.412545,0.8065688,-1.136463,NaN,NaN,NaN,NaN,NaN,NaN
108.505,-4.615832,70.80321,-18.06115,-5.36135,0.8084002,-1.051202,0,0,0,0,0,0
108.51,-4.64088,121.9261,-20.92269,-5.344315,0.8089814,-1.024101,0,0,0,0,0,0
108.515,-3.662647,181.8911,-21.28549,-5.335955,0.8092565,-1.011256,0,0,0,0,0,0
108.52,-1.558099,247.8951,-18.4545,-5.331026,0.8094167,-1.003771,0,0,0,0,0,0
108.525,1.543857,316.6056,-12.0267,-5.32775,0.8095241,-0.9987559,0,0,0,0,0,0
108.53,5.236433,384.9716,-2.142492,-5.325318,0.8096053,-0.9949692,0,0,0,0,0,0
108.535,8.928479,451.1743,10.30715,-5.323272,0.8096753,-0.9917015,0,0,0,0,0,0
108.54,12.03589,515.3755,23.68993,-5.32131,0.8097459,-0.9884158,0,0,0,0,0,0
108.545,14.18219,579.8902,35.93814,-5.31923,0.8098267,-0.9846683,0,0,0,0,0,0
108.55,15.3179,648.5558,45.08772,-5.316936,0.8099238,-0.9801708,0,0,0,0,0,0
108.555,15.7263,725.3568,49.8813,-5.31445,0.8100379,-0.974896,0,0,0,0,0,0
108.56,15.94155,812.7045,50.22761,-5.311898,0.8101635,-0.9691068,0,0,0,0,0,0
108.565,16.62043,910.0055,47.32769,-5.309452,0.8102906,-0.9632487,0,0,0,0,0,0
108.57,18.39304,1013.136,43.36775,-5.307263,0.8104098,-0.9577667,0,0,0,0,0,0
108.575,21.71183,1115.133,40.84302,-5.305422,0.8105142,-0.9529683,0,0,0,0,0,0
108.58,26.73216,1207.922,41.74294,-5.303955,0.8106009,-0.9489875,0,0,0,0,0,0
108.585,33.26595,1284.474,46.89671,-5.302844,0.8106698,-0.945822,0,0,0,0,0,0
108.59,40.83108,1340.615,55.71535,-5.302047,0.8107229,-0.9433926,0,0,0,0,0,0
108.595,48.78319,1375.884,66.41337,-5.301518,0.8107622,-0.9415954,0,0,0,0,0,0
108.6,56.48515,1393.206,76.61997,-5.30121,0.8107897,-0.9403392,0,0,0,0,0,0
