time,fp_l_force_x,fp_l_force_y,fp_l_force_z,fp_l_cop_x,fp_l_cop_y,fp_l_cop_z,fp_r_force_x,fp_r_force_y,fp_r_force_z,fp_r_cop_x,fp_r_cop_y,fp_r_cop_z
33.6,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
33.605,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
33.61,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
33.615,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
33.62,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
33.625,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
33.63,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
33.635,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
33.64,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
33.645,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
33.65,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
33.655,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
33.66,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
33.665,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
33.67,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
33.675,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
33.68,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
33.685,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
33.69,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
33.695,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
33.7,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
33.705,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
33.71,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
