X[s],"Avanti sensor 2: ACC.X 2",X[s],"Avanti sensor 2: ACC.Y 2",X[s],"Avanti sensor 2: ACC.Z 2",X[s],"Avanti sensor 2: GYRO.X 2",X[s],"Avanti sensor 2: GYRO.Y 2",X[s],"Avanti sensor 2: GYRO.Z 2",X[s],"L RECTUS FEMORIS: EMG 4",X[s],"L BICEPS FEMORIS: EMG 5",X[s],"Avanti sensor 7: ACC.X 7",X[s],"Avanti sensor 7: ACC.Y 7",X[s],"Avanti sensor 7: ACC.Z 7",X[s],"Avanti sensor 7: GYRO.X 7",X[s],"Avanti sensor 7: GYRO.Y 7",X[s],"Avanti sensor 7: GYRO.Z 7",X[s],"R RECTUS FEMORIS: EMG 10",X[s],"R BICEPS FEMORIS: EMG 15"
0.0864,0,0.0864,0,0.0864,0,0.0864,0,0.0864,0,0.0864,0,0.01489655,0,0.01489655,0,0.0864,0,0.0864,0,0.0864,0,0.0864,0,0.0864,0,0.0864,0,0.01489655,0,0.01489655,0
0.0891,0,0.0891,0,0.0891,0,0.0891,0,0.0891,0,0.0891,0,0.01536207,0,0.01536207,0,0.0891,0,0.0891,0,0.0891,0,0.0891,0,0.0891,0,0.0891,0,0.01536207,0,0.01536207,0
0.0918,0,0.0918,0,0.0918,0,0.0918,0,0.0918,0,0.0918,0,0.01582759,0,0.01582759,0,0.0918,0,0.0918,0,0.0918,0,0.0918,0,0.0918,0,0.0918,0,0.01582759,0,0.01582759,0
0.09450001,0,0.09450001,0,0.09450001,0,0.09450001,0,0.09450001,0,0.09450001,0,0.0162931,0,0.0162931,0,0.09450001,0.293457,0.09450001,-0.9580078,0.09450001,-0.1542969,0.09450001,1.585366,0.09450001,3.597561,0.09450001,2.012195,0.0162931,0,0.0162931,0
0.0972,0,0.0972,0,0.0972,0,0.0972,0,0.0972,0,0.0972,0,0.01675862,0,0.01675862,0,0.0972,0.2929688,0.0972,-0.9589844,0.0972,-0.1542969,0.0972,1.646341,0.0972,3.47561,0.0972,1.95122,0.01675862,0,0.01675862,0
0.0999,0,0.0999,0,0.0999,0,0.0999,0,0.0999,0,0.0999,0,0.01722414,0,0.01722414,0,0.0999,0.2910156,0.0999,-0.9589844,0.0999,-0.1518555,0.0999,1.52439,0.0999,3.231707,0.0999,1.95122,0.01722414,0,0.01722414,0
0.1026,0,0.1026,0,0.1026,0,0.1026,0,0.1026,0,0.1026,0,0.01768965,0,0.01768965,0,0.1026,0.2910156,0.1026,-0.9580078,0.1026,-0.152832,0.1026,1.52439,0.1026,3.353659,0.1026,1.829268,0.01768965,0,0.01768965,0
0.1053,0,0.1053,0,0.1053,0,0.1053,0,0.1053,0,0.1053,0,0.01815517,0,0.01815517,0,0.1053,0.2875977,0.1053,-0.9604492,0.1053,-0.1533203,0.1053,1.585366,0.1053,3.414634,0.1053,2.073171,0.01815517,0,0.01815517,0
0.108,0,0.108,0,0.108,0,0.108,0,0.108,0,0.108,0,0.01862069,0,0.01862069,0,0.108,0.2924805,0.108,-0.9580078,0.108,-0.1552734,0.108,1.463415,0.108,3.353659,0.108,2.012195,0.01862069,0,0.01862069,0
0.1107,0,0.1107,0,0.1107,0,0.1107,0,0.1107,0,0.1107,0,0.01908621,0,0.01908621,0,0.1107,0.2915039,0.1107,-0.9584961,0.1107,-0.15625,0.1107,1.341463,0.1107,3.353659,0.1107,2.012195,0.01908621,0,0.01908621,0
0.1134,0,0.1134,0,0.1134,0,0.1134,0,0.1134,0,0.1134,0,0.01955172,0,0.01955172,0,0.1134,0.2929688,0.1134,-0.9589844,0.1134,-0.1533203,0.1134,1.402439,0.1134,3.231707,0.1134,1.829268,0.01955172,0,0.01955172,0
0.1161,0,0.1161,0,0.1161,0,0.1161,0,0.1161,0,0.1161,0,0.02001724,0,0.02001724,0,0.1161,0.2939453,0.1161,-0.956543,0.1161,-0.1582031,0.1161,1.219512,0.1161,3.353659,0.1161,1.890244,0.02001724,0,0.02001724,0
0.1188,0,0.1188,0,0.1188,0,0.1188,0,0.1188,0,0.1188,0,0.02048276,0,0.02048276,0,0.1188,0.2924805,0.1188,-0.9555664,0.1188,-0.1577148,0.1188,1.219512,0.1188,3.536585,0.1188,1.829268,0.02048276,0,0.02048276,0
0.1215,0,0.1215,0,0.1215,0,0.1215,0,0.1215,0,0.1215,0,0.02094828,0,0.02094828,0,0.1215,0.2929688,0.1215,-0.9599609,0.1215,-0.1567383,0.1215,1.219512,0.1215,3.353659,0.1215,1.829268,0.02094828,0,0.02094828,0
0.1242,0,0.1242,0,0.1242,0,0.1242,0,0.1242,0,0.1242,0,0.02141379,0,0.02141379,0,0.1242,0.2919922,0.1242,-0.9589844,0.1242,-0.1552734,0.1242,1.341463,0.1242,3.353659,0.1242,2.134146,0.02141379,0,0.02141379,0
0.1269,0,0.1269,0,0.1269,0,0.1269,0,0.1269,0,0.1269,0,0.02187931,0,0.02187931,0,0.1269,0.293457,0.1269,-0.9604492,0.1269,-0.1542969,0.1269,1.341463,0.1269,3.353659,0.1269,1.585366,0.02187931,0,0.02187931,0
0.1296,0,0.1296,0,0.1296,0,0.1296,0,0.1296,0,0.1296,0,0.02234483,0,0.02234483,0,0.1296,0.2978516,0.1296,-0.9628906,0.1296,-0.15625,0.1296,1.158537,0.1296,3.719512,0.1296,1.829268,0.02234483,0,0.02234483,0
0.1323,0,0.1323,0,0.1323,0,0.1323,0,0.1323,0,0.1323,0,0.02281034,0,0.02281034,0,0.1323,0.2958984,0.1323,-0.9628906,0.1323,-0.1586914,0.1323,1.036585,0.1323,3.719512,0.1323,1.95122,0.02281034,0,0.02281034,0
0.135,0,0.135,0,0.135,0,0.135,0,0.135,0,0.135,0,0.02327586,0,0.02327586,0,0.135,0.2949219,0.135,-0.9638672,0.135,-0.1606445,0.135,1.097561,0.135,3.780488,0.135,1.95122,0.02327586,0,0.02327586,0
0.1377,0,0.1377,0,0.1377,0,0.1377,0,0.1377,0,0.1377,0,0.02374138,0,0.02374138,0,0.1377,0.2924805,0.1377,-0.9614258,0.1377,-0.1586914,0.1377,1.097561,0.1377,3.597561,0.1377,1.768293,0.02374138,0,0.02374138,0
0.1404,0,0.1404,0,0.1404,0,0.1404,0,0.1404,0,0.1404,0,0.0242069,0,0.0242069,0,0.1404,0.2954102,0.1404,-0.9599609,0.1404,-0.1601563,0.1404,1.036585,0.1404,3.963415,0.1404,1.890244,0.0242069,0,0.0242069,0
0.1431,0,0.1431,0,0.1431,0,0.1431,0,0.1431,0,0.1431,0,0.02467241,0,0.02467241,0,0.1431,0.2919922,0.1431,-0.9624023,0.1431,-0.1601563,0.1431,1.097561,0.1431,3.841464,0.1431,1.585366,0.02467241,0,0.02467241,0
0.1458,0,0.1458,0,0.1458,0,0.1458,0,0.1458,0,0.1458,0,0.02513793,0,0.02513793,0,0.1458,0.2915039,0.1458,-0.9624023,0.1458,-0.1582031,0.1458,0.9146342,0.1458,3.597561,0.1458,1.707317,0.02513793,0,0.02513793,0
0.1485,0,0.1485,0,0.1485,0,0.1485,0,0.1485,0,0.1485,0,0.02560345,0,0.02560345,0,0.1485,0.2929688,0.1485,-0.9609375,0.1485,-0.1572266,0.1485,0.9146342,0.1485,3.597561,0.1485,1.829268,0.02560345,0,0.02560345,0
0.1512,0,0.1512,0,0.1512,0,0.1512,0,0.1512,0,0.1512,0,0.02606896,0,0.02606896,0,0.1512,0.2978516,0.1512,-0.9580078,0.1512,-0.1572266,0.1512,0.9756098,0.1512,3.47561,0.1512,1.707317,0.02606896,0,0.02606896,0
0.1539,0,0.1539,0,0.1539,0,0.1539,0,0.1539,0,0.1539,0,0.02653448,0,0.02653448,0,0.1539,0.2958984,0.1539,-0.9604492,0.1539,-0.1601563,0.1539,1.097561,0.1539,3.292683,0.1539,1.768293,0.02653448,0,0.02653448,0
0.1566,0,0.1566,0,0.1566,0,0.1566,0,0.1566,0,0.1566,0,0.027,0,0.027,0,0.1566,0.2949219,0.1566,-0.9599609,0.1566,-0.1625977,0.1566,1.036585,0.1566,3.47561,0.1566,1.95122,0.027,0,0.027,0
0.1593,0,0.1593,0,0.1593,0,0.1593,0,0.1593,0,0.1593,0,0.02746552,0,0.02746552,0,0.1593,0.2944336,0.1593,-0.9609375,0.1593,-0.1601563,0.1593,0.9756098,0.1593,3.719512,0.1593,1.890244,0.02746552,0,0.02746552,0
0.162,-0.1245117,0.162,-0.9804688,0.162,-0.2163086,0.162,-2.012195,0.162,2.317073,0.162,1.768293,0.02793103,0,0.02793103,0,0.162,0.2944336,0.162,-0.9614258,0.162,-0.159668,0.162,0.9756098,0.162,3.597561,0.162,1.829268,0.02793103,0,0.02793103,0
0.1647,-0.1264648,0.1647,-0.9829102,0.1647,-0.2192383,0.1647,-1.95122,0.1647,2.378049,0.1647,1.768293,0.02839655,0,0.02839655,0,0.1647,0.293457,0.1647,-0.9604492,0.1647,-0.1582031,0.1647,0.6707317,0.1647,3.780488,0.1647,1.768293,0.02839655,0,0.02839655,0
0.1674,-0.1254883,0.1674,-0.9819336,0.1674,-0.2216797,0.1674,-1.768293,0.1674,2.012195,0.1674,1.829268,0.02886207,0,0.02886207,0,0.1674,0.2910156,0.1674,-0.9580078,0.1674,-0.1606445,0.1674,0.5487805,0.1674,3.597561,0.1674,1.585366,0.02886207,0,0.02886207,0
0.1701,-0.1245117,0.1701,-0.984375,0.1701,-0.2192383,0.1701,-1.829268,0.1701,2.134146,0.1701,1.829268,0.02932759,0,0.02932759,0,0.1701,0.2939453,0.1701,-0.9575195,0.1701,-0.1572266,0.1701,0.4878049,0.1701,3.780488,0.1701,1.585366,0.02932759,0,0.02932759,0
0.1728,-0.1259766,0.1728,-0.9829102,0.1728,-0.2211914,0.1728,-1.95122,0.1728,2.378049,0.1728,1.890244,0.0297931,0,0.0297931,0,0.1728,0.2978516,0.1728,-0.9580078,0.1728,-0.1547852,0.1728,0.4878049,0.1728,3.414634,0.1728,1.768293,0.0297931,0,0.0297931,0
0.1755,-0.125,0.1755,-0.9804688,0.1755,-0.2207031,0.1755,-1.585366,0.1755,2.073171,0.1755,1.768293,0.03025862,0,0.03025862,0,0.1755,0.2939453,0.1755,-0.9536133,0.1755,-0.1586914,0.1755,0.5487805,0.1755,3.414634,0.1755,1.463415,0.03025862,0,0.03025862,0
0.1782,-0.1279297,0.1782,-0.9799805,0.1782,-0.2226563,0.1782,-1.585366,0.1782,1.95122,0.1782,1.829268,0.03072414,0,0.03072414,0,0.1782,0.2954102,0.1782,-0.953125,0.1782,-0.1567383,0.1782,0.4268293,0.1782,3.414634,0.1782,1.707317,0.03072414,0,0.03072414,0
0.1809,-0.1298828,0.1809,-0.9819336,0.1809,-0.2207031,0.1809,-1.829268,0.1809,2.073171,0.1809,1.890244,0.03118965,0,0.03118965,0,0.1809,0.2983398,0.1809,-0.956543,0.1809,-0.15625,0.1809,0.5487805,0.1809,3.414634,0.1809,1.768293,0.03118965,0,0.03118965,0
0.1836,-0.1269531,0.1836,-0.9794922,0.1836,-0.21875,0.1836,-1.585366,0.1836,2.317073,0.1836,1.707317,0.03165517,0,0.03165517,0,0.1836,0.2983398,0.1836,-0.953125,0.1836,-0.1601563,0.1836,0.6097561,0.1836,3.353659,0.1836,1.463415,0.03165517,0,0.03165517,0
0.1863,-0.1245117,0.1863,-0.9799805,0.1863,-0.2197266,0.1863,-1.646341,0.1863,2.256098,0.1863,1.95122,0.03212069,0,0.03212069,0,0.1863,0.293457,0.1863,-0.9555664,0.1863,-0.1586914,0.1863,0.3658537,0.1863,3.231707,0.1863,1.646341,0.03212069,0,0.03212069,0
0.189,-0.1240234,0.189,-0.9819336,0.189,-0.2192383,0.189,-1.585366,0.189,2.256098,0.189,1.646341,0.03258621,0,0.03258621,0,0.189,0.2949219,0.189,-0.9555664,0.189,-0.1577148,0.189,0.4878049,0.189,3.231707,0.189,1.646341,0.03258621,0,0.03258621,0
0.1917,-0.1235352,0.1917,-0.9794922,0.1917,-0.2202148,0.1917,-1.402439,0.1917,2.317073,0.1917,1.646341,0.03305172,0,0.03305172,0,0.1917,0.2924805,0.1917,-0.9550781,0.1917,-0.1601563,0.1917,0.4878049,0.1917,2.926829,0.1917,1.402439,0.03305172,0,0.03305172,0
0.1944,-0.1220703,0.1944,-0.9814453,0.1944,-0.2197266,0.1944,-1.585366,0.1944,2.439024,0.1944,1.707317,0.03351724,0,0.03351724,0,0.1944,0.2949219,0.1944,-0.9614258,0.1944,-0.1606445,0.1944,0.5487805,0.1944,2.865854,0.1944,1.52439,0.03351724,0,0.03351724,0
0.1971,-0.1225586,0.1971,-0.9775391,0.1971,-0.2207031,0.1971,-1.341463,0.1971,2.378049,0.1971,1.707317,0.03398276,0,0.03398276,0,0.1971,0.2958984,0.1971,-0.9575195,0.1971,-0.1591797,0.1971,0.7926829,0.1971,2.987805,0.1971,1.585366,0.03398276,0,0.03398276,0
0.1998,-0.125,0.1998,-0.9794922,0.1998,-0.2226563,0.1998,-1.585366,0.1998,2.5,0.1998,1.829268,0.03444827,0,0.03444827,0,0.1998,0.2963867,0.1998,-0.9560547,0.1998,-0.1611328,0.1998,0.4268293,0.1998,2.926829,0.1998,1.585366,0.03444827,0,0.03444827,0
0.2025,-0.1220703,0.2025,-0.9794922,0.2025,-0.222168,0.2025,-1.402439,0.2025,2.439024,0.2025,1.890244,0.03491379,0,0.03491379,0,0.2025,0.2973633,0.2025,-0.9541016,0.2025,-0.1586914,0.2025,0.5487805,0.2025,2.743902,0.2025,1.52439,0.03491379,0,0.03491379,0
0.2052,-0.1230469,0.2052,-0.9804688,0.2052,-0.222168,0.2052,-1.585366,0.2052,2.5,0.2052,1.768293,0.03537931,0,0.03537931,0,0.2052,0.2954102,0.2052,-0.9575195,0.2052,-0.1577148,0.2052,0.4268293,0.2052,2.804878,0.2052,1.646341,0.03537931,0,0.03537931,0
0.2079,-0.1220703,0.2079,-0.9794922,0.2079,-0.2207031,0.2079,-1.585366,0.2079,2.621951,0.2079,2.134146,0.03584483,0,0.03584483,0,0.2079,0.2958984,0.2079,-0.9594727,0.2079,-0.1606445,0.2079,0.5487805,0.2079,3.109756,0.2079,1.646341,0.03584483,0,0.03584483,0
0.2106,-0.1220703,0.2106,-0.9819336,0.2106,-0.2231445,0.2106,-1.585366,0.2106,2.682927,0.2106,1.95122,0.03631034,0,0.03631034,0,0.2106,0.2993164,0.2106,-0.9580078,0.2106,-0.1616211,0.2106,0.3048781,0.2106,2.865854,0.2106,1.646341,0.03631034,0,0.03631034,0
0.2133,-0.1235352,0.2133,-0.9790039,0.2133,-0.2265625,0.2133,-1.463415,0.2133,2.743902,0.2133,2.073171,0.03677586,0,0.03677586,0,0.2133,0.2963867,0.2133,-0.9619141,0.2133,-0.1542969,0.2133,0.7317073,0.2133,3.231707,0.2133,1.463415,0.03677586,0,0.03677586,0
0.216,-0.1210938,0.216,-0.9794922,0.216,-0.2270508,0.216,-1.463415,0.216,2.621951,0.216,2.256098,0.03724138,0,0.03724138,0,0.216,0.3022461,0.216,-0.9609375,0.216,-0.1567383,0.216,0.6707317,0.216,3.109756,0.216,1.52439,0.03724138,0,0.03724138,0
0.2187,-0.1245117,0.2187,-0.9838867,0.2187,-0.2226563,0.2187,-1.463415,0.2187,2.317073,0.2187,2.012195,0.0377069,0,0.0377069,0,0.2187,0.2944336,0.2187,-0.9609375,0.2187,-0.1567383,0.2187,0.5487805,0.2187,3.109756,0.2187,1.585366,0.0377069,0,0.0377069,0
0.2214,-0.1206055,0.2214,-0.9853516,0.2214,-0.2255859,0.2214,-1.585366,0.2214,2.5,0.2214,2.073171,0.03817241,0,0.03817241,0,0.2214,0.2924805,0.2214,-0.9589844,0.2214,-0.1523438,0.2214,0.4878049,0.2214,3.353659,0.2214,1.707317,0.03817241,0,0.03817241,0
0.2241,-0.1230469,0.2241,-0.9824219,0.2241,-0.2265625,0.2241,-1.52439,0.2241,2.378049,0.2241,2.195122,0.03863793,0,0.03863793,0,0.2241,0.2949219,0.2241,-0.9580078,0.2241,-0.1552734,0.2241,0.6097561,0.2241,3.353659,0.2241,1.646341,0.03863793,0,0.03863793,0
0.2268,-0.121582,0.2268,-0.9848633,0.2268,-0.2270508,0.2268,-1.646341,0.2268,2.439024,0.2268,2.256098,0.03910345,0,0.03910345,0,0.2268,0.2885742,0.2268,-0.9589844,0.2268,-0.1572266,0.2268,0.4878049,0.2268,3.292683,0.2268,1.585366,0.03910345,0,0.03910345,0
0.2295,-0.1220703,0.2295,-0.9814453,0.2295,-0.2246094,0.2295,-1.890244,0.2295,2.317073,0.2295,2.134146,0.03956896,0,0.03956896,0,0.2295,0.2910156,0.2295,-0.9589844,0.2295,-0.1567383,0.2295,0.4878049,0.2295,3.536585,0.2295,1.463415,0.03956896,0,0.03956896,0
0.2322,-0.1235352,0.2322,-0.9750977,0.2322,-0.2260742,0.2322,-2.256098,0.2322,2.621951,0.2322,2.012195,0.04003448,0,0.04003448,0,0.2322,0.2915039,0.2322,-0.956543,0.2322,-0.1538086,0.2322,0.4268293,0.2322,3.170732,0.2322,1.646341,0.04003448,0,0.04003448,0
0.2349,-0.1196289,0.2349,-0.9780273,0.2349,-0.2260742,0.2349,-1.890244,0.2349,2.5,0.2349,1.707317,0.0405,0,0.0405,0,0.2349,0.2910156,0.2349,-0.9545898,0.2349,-0.1513672,0.2349,0.4878049,0.2349,3.47561,0.2349,1.707317,0.0405,0,0.0405,0
0.2376,-0.1152344,0.2376,-0.9785156,0.2376,-0.222168,0.2376,-1.890244,0.2376,2.378049,0.2376,1.95122,0.04096552,0,0.04096552,0,0.2376,0.2905273,0.2376,-0.9545898,0.2376,-0.1513672,0.2376,0.06097561,0.2376,3.353659,0.2376,1.707317,0.04096552,0,0.04096552,0
0.2403,-0.1196289,0.2403,-0.9780273,0.2403,-0.2211914,0.2403,-1.890244,0.2403,2.5,0.2403,1.95122,0.04143103,0,0.04143103,0,0.2403,0.2958984,0.2403,-0.9545898,0.2403,-0.1542969,0.2403,0.1829268,0.2403,3.597561,0.2403,1.768293,0.04143103,0,0.04143103,0
0.243,-0.1157227,0.243,-0.9775391,0.243,-0.2192383,0.243,-2.073171,0.243,2.439024,0.243,1.829268,0.04189655,0,0.04189655,0,0.243,0.2958984,0.243,-0.9560547,0.243,-0.1518555,0.243,0.2439024,0.243,3.780488,0.243,1.707317,0.04189655,0,0.04189655,0
0.2457,-0.1162109,0.2457,-0.9755859,0.2457,-0.2192383,0.2457,-1.890244,0.2457,2.5,0.2457,2.012195,0.04236207,0,0.04236207,0,0.2457,0.2905273,0.2457,-0.9594727,0.2457,-0.1503906,0.2457,0.1219512,0.2457,3.536585,0.2457,2.134146,0.04236207,0,0.04236207,0
0.2484,-0.1147461,0.2484,-0.9765625,0.2484,-0.2182617,0.2484,-1.829268,0.2484,2.560976,0.2484,1.585366,0.04282758,0,0.04282758,0,0.2484,0.2900391,0.2484,-0.9560547,0.2484,-0.1499023,0.2484,0.4268293,0.2484,3.780488,0.2484,1.707317,0.04282758,0,0.04282758,0
0.2511,-0.1201172,0.2511,-0.9829102,0.2511,-0.2216797,0.2511,-2.012195,0.2511,3.170732,0.2511,2.073171,0.0432931,0,0.0432931,0,0.2511,0.2929688,0.2511,-0.9594727,0.2511,-0.1523438,0.2511,0.2439024,0.2511,3.902439,0.2511,1.646341,0.0432931,0,0.0432931,0
0.2538,-0.1220703,0.2538,-0.980957,0.2538,-0.2241211,0.2538,-1.829268,0.2538,2.743902,0.2538,1.646341,0.04375862,0,0.04375862,0,0.2538,0.2919922,0.2538,-0.9609375,0.2538,-0.152832,0.2538,0.4268293,0.2538,3.780488,0.2538,1.768293,0.04375862,0,0.04375862,0
