time,fp_l_force_x,fp_l_force_y,fp_l_force_z,fp_l_cop_x,fp_l_cop_y,fp_l_cop_z,fp_r_force_x,fp_r_force_y,fp_r_force_z,fp_r_cop_x,fp_r_cop_y,fp_r_cop_z
105.475,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
105.48,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
105.485,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
105.49,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
105.495,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
105.5,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
105.505,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
105.51,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
105.515,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
105.52,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
105.525,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
105.53,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
105.535,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
105.54,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
105.545,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
105.55,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
105.555,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
105.56,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
105.565,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
105.57,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
105.575,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
105.58,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
105.585,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
105.59,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
105.595,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
105.6,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
105.605,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
105.61,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
105.615,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
105.62,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
105.625,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
105.63,-2.275172,29.0461,-13.59913,-5.43916,0.8080241,-1.072532,NaN,NaN,NaN,NaN,NaN,NaN
105.635,1.678808,54.3882,-8.719972,-5.41567,0.8087553,-1.038319,NaN,NaN,NaN,NaN,NaN,NaN
105.64,7.492871,87.46447,-0.2591792,-5.400302,0.8092328,-1.015975,NaN,NaN,NaN,NaN,NaN,NaN
105.645,14.56618,126.6608,10.34015,-5.389398,0.8095729,-1.000061,NaN,NaN,NaN,NaN,NaN,NaN
105.65,22.03014,169.643,20.95045,-5.381301,0.8098269,-0.9881807,NaN,NaN,NaN,NaN,NaN,NaN
105.655,28.97806,214.0035,29.42015,-5.375086,0.8100221,-0.979051,NaN,NaN,NaN,NaN,NaN,NaN
105.66,34.68543,257.8516,34.25161,-5.370168,0.8101746,-0.9719113,NaN,NaN,NaN,NaN,NaN,NaN
105.665,38.74612,300.1393,35.03066,-5.366153,0.8102946,-0.9662903,NaN,NaN,NaN,NaN,NaN,NaN
105.67,41.08799,340.6317,32.46058,-5.362765,0.8103883,-0.9618844,NaN,NaN,NaN,NaN,NaN,NaN
105.675,41.883,379.598,28.03074,-5.359809,0.8104602,-0.9584817,NaN,NaN,NaN,NaN,NaN,NaN
105.68,41.40994,417.4059,23.49276,-5.357155,0.810514,-0.9559124,NaN,NaN,NaN,NaN,NaN,NaN
105.685,39.94032,454.2068,20.35907,-5.354717,0.810553,-0.9540211,0,0,0,0,0,0
105.69,37.69248,489.8145,19.57789,-5.35245,0.8105805,-0.9526553,0,0,0,0,0,0
105.695,34.85296,523.7649,21.43043,-5.350331,0.8105998,-0.9516665,0,0,0,0,0,0
105.7,31.62839,555.4721,25.6064,-5.348355,0.810614,-0.9509155,0,0,0,0,0,0
105.705,28.28537,584.3875,31.38062,-5.346525,0.8106258,-0.9502805,0,0,0,0,0,0
105.71,25.15543,610.1115,37.82541,-5.344852,0.8106374,-0.9496661,0,0,0,0,0,0
